Ger,Ind,Dist,PWM,Erro,Gbest_Erro
27,1,40.34,204.91,24.66,10855.48
27,1,44.17,185.70,20.83,10855.48
27,1,53.48,139.14,11.52,10855.48
27,1,58.71,112.97,6.29,10855.48
27,1,59.46,109.24,5.54,10855.48
27,1,59.01,111.49,5.99,10855.48
27,1,59.04,111.32,5.96,10855.48
27,1,60.23,105.38,4.77,10855.48
27,1,63.46,89.22,1.54,10855.48
27,1,63.18,90.37,1.82,10855.48
27,1,64.26,85.20,0.74,10855.48
27,1,59.87,107.19,5.13,10855.48
27,1,58.34,114.83,6.66,10855.48
27,1,56.07,126.19,8.93,10855.48
27,1,54.84,132.32,10.16,10855.48
27,1,54.72,132.92,10.28,10855.48
27,1,56.86,122.25,8.14,10855.48
27,1,65.74,76.59,-0.74,10855.48
27,1,70.25,30.37,-5.25,10855.48
27,1,65.47,48.39,-0.47,10855.48
27,1,60.86,90.14,4.14,10855.48
27,1,56.69,123.09,8.31,10855.48
27,1,53.80,137.52,11.20,10855.48
27,1,52.58,143.62,12.42,10855.48
27,1,52.29,145.08,12.71,10855.48
27,1,54.64,133.35,10.36,10855.48
27,1,60.54,103.83,4.46,10855.48
27,1,62.93,91.87,2.07,10855.48
27,1,63.47,89.14,1.53,10855.48
27,1,63.72,87.89,1.28,10855.48
27,1,62.60,93.53,2.40,10855.48
27,1,59.67,108.15,5.33,10855.48
27,1,57.56,118.74,7.44,10855.48
27,1,56.15,125.80,8.85,10855.48
27,1,58.81,112.49,6.19,10855.48
27,1,57.84,117.32,7.16,10855.48
27,1,57.06,121.23,7.94,10855.48
27,1,56.64,123.34,8.36,10855.48
27,1,57.07,121.16,7.93,10855.48
27,1,56.76,122.72,8.24,10855.48
27,1,58.74,112.83,6.26,10855.48
27,1,62.62,93.40,2.38,10855.48
27,1,62.86,92.20,2.14,10855.48
27,1,60.70,103.01,4.30,10855.48
27,1,60.89,102.06,4.11,10855.48
27,1,59.09,111.06,5.91,10855.48
27,1,59.21,110.46,5.79,10855.48
27,1,58.36,114.72,6.64,10855.48
27,1,57.64,118.31,7.36,10855.48
27,1,61.41,99.44,3.59,10855.48
27,1,62.99,91.55,2.01,10855.48
27,1,63.15,90.75,1.85,10855.48
27,1,61.87,97.18,3.13,10855.48
27,1,62.08,96.10,2.92,10855.48
27,1,63.38,89.62,1.62,10855.48
27,1,62.23,95.37,2.77,10855.48
27,1,62.45,94.26,2.55,10855.48
27,1,63.82,87.42,1.18,10855.48
27,1,65.32,79.16,-0.32,10855.48
27,1,63.68,88.12,1.32,10855.48
27,1,62.69,93.06,2.31,10855.48
27,1,61.52,98.89,3.48,10855.48
27,1,57.70,118.02,7.30,10855.48
27,1,57.14,120.82,7.86,10855.48
27,1,57.08,121.14,7.92,10855.48
27,1,57.02,121.41,7.98,10855.48
27,1,60.69,103.09,4.31,10855.48
27,1,62.33,94.84,2.67,10855.48
27,1,63.69,88.03,1.31,10855.48
27,1,63.03,91.38,1.97,10855.48
27,1,61.66,98.22,3.34,10855.48
27,1,60.28,105.11,4.72,10855.48
27,1,59.03,111.37,5.97,10855.48
27,1,56.92,121.93,8.08,10855.48
27,1,56.87,122.19,8.13,10855.48
27,1,59.55,108.77,5.45,10855.48
27,1,60.71,102.97,4.29,10855.48
27,1,62.13,95.88,2.87,10855.48
27,1,60.89,102.07,4.11,10855.48
27,1,58.64,113.33,6.36,10855.48
27,1,58.21,115.50,6.79,10855.48
27,1,57.27,120.20,7.73,10855.48
27,1,56.87,122.19,8.13,10855.48
27,1,59.96,106.73,5.04,10855.48
27,1,63.58,88.63,1.42,10855.48
27,1,64.42,84.39,0.58,10855.48
27,1,59.77,107.68,5.23,10855.48
27,1,61.52,98.89,3.48,10855.48
27,1,60.20,105.52,4.80,10855.48
27,1,61.01,101.45,3.99,10855.48
27,1,61.21,100.44,3.79,10855.48
27,1,59.99,106.58,5.01,10855.48
27,1,60.14,105.79,4.86,10855.48
27,2,19.71,375.97,45.29,10855.48
27,2,37.74,228.91,27.26,10855.48
27,2,39.46,222.49,25.54,10855.48
27,2,39.73,221.30,25.27,10855.48
27,2,39.83,220.86,25.17,10855.48
27,2,39.88,220.64,25.12,10855.48
27,2,39.90,220.50,25.10,10855.48
27,2,39.92,220.42,25.08,10855.48
27,2,39.94,220.36,25.06,10855.48
27,2,39.94,220.31,25.06,10855.48
27,2,39.95,220.28,25.05,10855.48
27,2,39.96,220.25,25.04,10855.48
27,2,40.01,219.98,24.99,10855.48
27,2,41.01,214.69,23.99,10855.48
27,2,43.37,202.57,21.63,10855.48
27,2,47.99,178.01,17.01,10855.48
27,2,58.08,125.26,6.92,10855.48
27,2,63.95,98.39,1.05,10855.48
27,2,72.54,-10.75,-7.54,10855.48
27,2,69.34,-33.46,-4.34,10855.48
27,2,64.46,-14.73,0.54,10855.48
27,2,57.72,62.88,7.28,10855.48
27,2,48.86,181.31,16.14,10855.48
27,2,49.30,174.76,15.70,10855.48
27,2,50.72,167.00,14.28,10855.48
27,2,58.14,129.13,6.86,10855.48
27,2,69.65,56.84,-4.65,10855.48
27,2,71.48,-5.13,-6.48,10855.48
27,2,58.58,61.75,6.42,10855.48
27,2,51.91,162.95,13.09,10855.48
27,2,50.03,171.43,14.97,10855.48
27,2,48.34,179.43,16.66,10855.48
27,2,48.25,179.81,16.75,10855.48
27,2,48.94,175.87,16.06,10855.48
27,2,52.38,157.23,12.62,10855.48
27,2,56.03,138.45,8.97,10855.48
27,2,61.51,114.56,3.49,10855.48
27,2,69.43,56.97,-4.43,10855.48
27,2,70.54,13.57,-5.54,10855.48
27,2,64.32,29.89,0.68,10855.48
27,2,60.20,82.60,4.80,10855.48
27,2,56.51,140.36,8.49,10855.48
27,2,55.66,143.41,9.34,10855.48
27,2,57.76,132.23,7.24,10855.48
27,2,62.00,111.85,3.00,10855.48
27,2,63.40,105.40,1.60,10855.48
27,2,63.23,106.77,1.77,10855.48
27,2,64.16,100.83,0.84,10855.48
27,2,66.98,80.56,-1.98,10855.48
27,2,66.61,50.51,-1.61,10855.48
27,2,70.42,-19.92,-5.42,10855.48
27,2,66.27,-26.83,-1.27,10855.48
27,2,56.26,75.60,8.74,10855.48
27,2,50.86,171.02,14.14,10855.48
27,2,49.32,176.75,15.68,10855.48
27,2,50.18,170.24,14.82,10855.48
27,2,49.52,175.12,15.48,10855.48
27,2,49.86,171.95,15.14,10855.48
27,2,50.22,170.14,14.78,10855.48
27,2,51.15,165.33,13.85,10855.48
27,2,53.36,153.55,11.64,10855.48
27,2,55.81,142.19,9.19,10855.48
27,2,57.81,132.83,7.19,10855.48
27,2,57.76,132.98,7.24,10855.48
27,2,57.55,133.37,7.45,10855.48
27,2,57.37,138.51,7.63,10855.48
27,2,64.26,100.43,0.74,10855.48
27,2,67.85,71.19,-2.85,10855.48
27,2,66.17,63.80,-1.17,10855.48
27,2,61.73,95.58,3.27,10855.48
27,2,61.11,117.32,3.89,10855.48
27,2,58.10,134.72,6.90,10855.48
27,2,58.22,131.60,6.78,10855.48
27,2,57.01,136.80,7.99,10855.48
27,2,56.72,137.39,8.28,10855.48
27,2,60.32,120.10,4.68,10855.48
27,2,63.80,103.13,1.20,10855.48
27,2,64.90,98.45,0.10,10855.48
27,2,62.21,114.78,2.79,10855.48
27,2,61.91,113.30,3.09,10855.48
27,2,61.34,116.15,3.66,10855.48
27,2,59.05,128.06,5.95,10855.48
27,2,60.71,118.59,4.29,10855.48
27,2,63.21,105.69,1.79,10855.48
27,2,66.18,87.20,-1.18,10855.48
27,2,65.86,78.79,-0.86,10855.48
27,2,63.89,91.43,1.11,10855.48
27,2,59.80,124.36,5.20,10855.48
27,2,59.38,125.60,5.62,10855.48
27,2,57.07,139.12,7.93,10855.48
27,2,58.57,128.86,6.43,10855.48
27,2,60.00,121.22,5.00,10855.48
27,2,63.41,105.05,1.59,10855.48
27,2,64.12,102.31,0.88,10855.48
27,2,64.12,102.47,0.88,10855.48
27,2,63.46,105.93,1.54,10855.48
27,2,61.25,116.88,3.75,10855.48
27,2,59.70,126.15,5.30,10855.48
27,2,60.36,120.44,4.64,10855.48
27,2,61.00,116.51,4.00,10855.48
27,2,66.11,88.49,-1.11,10855.48
27,2,65.76,84.55,-0.76,10855.48
27,2,64.18,94.48,0.82,10855.48
27,2,64.01,103.26,0.99,10855.48
27,2,56.97,137.39,8.03,10855.48
27,2,55.12,149.04,9.88,10855.48
27,2,58.57,130.01,6.43,10855.48
27,2,59.80,120.66,5.20,10855.48
27,2,64.18,101.13,0.82,10855.48
27,3,24.28,299.12,40.72,10855.48
27,3,38.91,219.63,26.09,10855.48
27,3,39.63,216.37,25.37,10855.48
27,3,39.79,215.60,25.21,10855.48
27,3,39.86,215.28,25.14,10855.48
27,3,39.90,215.11,25.10,10855.48
27,3,39.92,215.00,25.08,10855.48
27,3,39.93,214.93,25.07,10855.48
27,3,39.94,214.88,25.06,10855.48
27,3,39.95,214.85,25.05,10855.48
27,3,39.96,214.82,25.04,10855.48
27,3,39.96,214.79,25.04,10855.48
27,3,39.97,214.77,25.03,10855.48
27,3,39.97,214.76,25.03,10855.48
27,3,39.98,214.70,25.02,10855.48
27,3,40.36,212.77,24.64,10855.48
27,3,41.32,207.94,23.68,10855.48
27,3,44.24,192.88,20.76,10855.48
27,3,58.95,120.92,6.05,10855.48
27,3,73.44,5.75,-8.44,10855.48
27,3,68.21,-17.03,-3.21,10855.48
27,3,58.08,55.45,6.92,10855.48
27,3,45.52,188.07,19.48,10855.48
27,3,43.54,197.26,21.46,10855.48
27,3,46.37,183.02,18.63,10855.48
27,3,49.89,165.61,15.11,10855.48
27,3,56.46,133.43,8.54,10855.48
27,3,67.27,72.51,-2.27,10855.48
27,3,74.29,-25.69,-9.29,10855.48
27,3,70.67,-74.59,-5.67,10855.48
27,3,56.26,38.40,8.74,10855.48
27,3,47.80,176.90,17.20,10855.48
27,3,45.51,187.68,19.49,10855.48
27,3,45.79,186.24,19.21,10855.48
27,3,47.24,178.92,17.76,10855.48
27,3,51.98,155.13,13.02,10855.48
27,3,61.45,108.21,3.55,10855.48
27,3,66.30,77.13,-1.30,10855.48
27,3,64.79,79.21,0.21,10855.48
27,3,58.67,123.01,6.33,10855.48
27,3,57.30,130.05,7.70,10855.48
27,3,57.67,128.05,7.33,10855.48
27,3,60.68,112.43,4.32,10855.48
27,3,69.18,51.73,-4.18,10855.48
27,3,71.37,-45.47,-6.37,10855.48
27,3,67.62,-67.03,-2.62,10855.48
27,3,56.58,40.17,8.42,10855.48
27,3,50.02,165.69,14.98,10855.48
27,3,48.44,173.38,16.56,10855.48
27,3,47.14,179.61,17.86,10855.48
27,3,46.57,182.87,18.43,10855.48
27,3,46.23,184.52,18.77,10855.48
27,3,47.51,177.73,17.49,10855.48
27,3,49.63,167.24,15.37,10855.48
27,3,50.29,165.48,14.71,10855.48
27,3,55.34,139.22,9.66,10855.48
27,3,57.19,130.07,7.81,10855.48
27,3,57.90,126.42,7.10,10855.48
27,3,60.45,114.23,4.55,10855.48
27,3,64.27,95.44,0.73,10855.48
27,3,68.74,53.82,-3.74,10855.48
27,3,67.33,18.18,-2.33,10855.48
27,3,67.27,-11.86,-2.27,10855.48
27,3,61.72,27.01,3.28,10855.48
27,3,54.43,139.79,10.57,10855.48
27,3,50.98,162.13,14.02,10855.48
27,3,49.87,167.22,15.13,10855.48
27,3,51.01,160.60,13.99,10855.48
27,3,52.14,155.03,12.86,10855.48
27,3,55.00,140.83,10.00,10855.48
27,3,57.95,126.39,7.05,10855.48
27,3,61.37,109.63,3.63,10855.48
27,3,61.36,109.27,3.64,10855.48
27,3,59.82,119.22,5.18,10855.48
27,3,61.00,111.77,4.00,10855.48
27,3,60.36,114.83,4.64,10855.48
27,3,59.80,117.14,5.20,10855.48
27,3,64.35,95.01,0.65,10855.48
27,3,66.54,77.53,-1.54,10855.48
27,3,65.59,87.56,-0.59,10855.48
27,3,65.29,85.41,-0.29,10855.48
27,3,62.39,106.24,2.61,10855.48
27,3,61.83,107.79,3.17,10855.48
27,3,61.24,110.69,3.76,10855.48
27,3,59.66,118.19,5.34,10855.48
27,3,60.47,114.52,4.53,10855.48
27,3,62.52,104.21,2.48,10855.48
27,3,62.91,102.34,2.09,10855.48
27,3,61.34,109.90,3.66,10855.48
27,3,58.67,124.60,6.33,10855.48
27,3,60.71,113.17,4.29,10855.48
27,3,60.07,116.14,4.93,10855.48
27,3,60.95,111.87,4.05,10855.48
27,3,63.07,101.44,1.93,10855.48
27,3,64.83,92.88,0.17,10855.48
27,3,64.48,94.21,0.52,10855.48
27,3,62.72,102.66,2.28,10855.48
27,3,64.76,93.30,0.24,10855.48
27,3,64.61,94.22,0.39,10855.48
27,3,63.77,98.31,1.23,10855.48
27,3,60.78,114.15,4.22,10855.48
27,3,59.43,119.74,5.57,10855.48
27,3,65.54,87.47,-0.54,10855.48
27,3,65.28,80.48,-0.28,10855.48
27,3,65.60,72.36,-0.60,10855.48
27,3,62.88,86.74,2.12,10855.48
27,3,64.28,89.17,0.72,10855.48
27,3,61.41,110.66,3.59,10855.48
27,3,56.28,136.76,8.72,10855.48
28,0,21.60,347.97,43.40,10855.48
28,0,38.47,232.95,26.53,10855.48
28,0,39.56,228.14,25.44,10855.48
28,0,39.76,227.14,25.24,10855.48
28,0,39.84,226.74,25.16,10855.48
28,0,39.89,226.53,25.11,10855.48
28,0,39.91,226.41,25.09,10855.48
28,0,39.93,226.33,25.07,10855.48
28,0,39.94,226.27,25.06,10855.48
28,0,39.95,226.23,25.05,10855.48
28,0,39.95,226.19,25.05,10855.48
28,0,39.96,226.17,25.04,10855.48
28,0,39.96,226.15,25.04,10855.48
28,0,39.97,226.13,25.03,10855.48
28,0,40.04,225.71,24.96,10855.48
28,0,41.49,217.88,23.51,10855.48
28,0,47.06,188.62,17.94,10855.48
28,0,52.59,161.32,12.41,10855.48
28,0,63.89,98.75,1.11,10855.48
28,0,69.41,13.52,-4.41,10855.48
28,0,80.17,-176.47,-15.17,10855.48
28,0,65.66,-100.45,-0.66,10855.48
28,0,48.16,97.48,16.84,10855.48
28,0,41.19,220.28,23.81,10855.48
28,0,41.02,220.72,23.98,10855.48
28,0,41.54,217.74,23.46,10855.48
28,0,43.59,207.48,21.41,10855.48
28,0,44.41,203.43,20.59,10855.48
28,0,44.69,202.07,20.31,10855.48
28,0,45.47,197.85,19.53,10855.48
28,0,48.66,181.25,16.34,10855.48
28,0,54.96,147.10,10.04,10855.48
28,0,63.47,105.72,1.53,10855.48
28,0,62.07,116.37,2.93,10855.48
28,0,63.12,108.46,1.88,10855.48
28,0,61.62,116.32,3.38,10855.48
28,0,58.75,130.56,6.25,10855.48
28,0,57.91,136.97,7.09,10855.48
28,0,65.56,92.05,-0.56,10855.48
28,0,72.99,-13.99,-7.99,10855.48
28,0,70.17,-62.01,-5.17,10855.48
28,0,57.51,39.70,7.49,10855.48
28,0,50.27,174.46,14.73,10855.48
28,0,47.81,186.35,17.19,10855.48
28,0,47.06,190.23,17.94,10855.48
28,0,46.57,192.62,18.43,10855.48
28,0,46.07,195.04,18.93,10855.48
28,0,46.52,192.54,18.48,10855.48
28,0,48.40,182.37,16.60,10855.48
28,0,50.53,170.86,14.47,10855.48
28,0,50.80,173.52,14.20,10855.48
28,0,54.56,151.63,10.44,10855.48
28,0,54.76,150.91,10.24,10855.48
28,0,55.52,146.85,9.48,10855.48
28,0,58.78,129.80,6.22,10855.48
28,0,64.14,102.19,0.86,10855.48
28,0,68.56,58.99,-3.56,10855.48
28,0,63.99,73.19,1.01,10855.48
28,0,61.80,108.96,3.20,10855.48
28,0,58.16,133.72,6.84,10855.48
28,0,56.79,140.25,8.21,10855.48
28,0,57.91,134.79,7.09,10855.48
28,0,61.75,114.02,3.25,10855.48
28,0,66.94,81.69,-1.94,10855.48
28,0,67.43,52.79,-2.43,10855.48
28,0,63.55,67.96,1.45,10855.48
28,0,60.29,119.17,4.71,10855.48
28,0,56.41,142.70,8.59,10855.48
28,0,56.21,143.47,8.79,10855.48
28,0,56.43,142.42,8.57,10855.48
28,0,57.65,135.81,7.35,10855.48
28,0,58.06,136.31,6.94,10855.48
28,0,65.88,91.72,-0.88,10855.48
28,0,67.16,78.44,-2.16,10855.48
28,0,64.97,87.93,0.03,10855.48
28,0,63.08,108.96,1.92,10855.48
28,0,61.39,117.60,3.61,10855.48
28,0,60.21,123.20,4.79,10855.48
28,0,59.92,124.62,5.08,10855.48
28,0,60.85,119.60,4.15,10855.48
28,0,63.49,105.40,1.51,10855.48
28,0,63.11,107.36,1.89,10855.48
28,0,64.20,102.96,0.80,10855.48
28,0,61.68,115.51,3.32,10855.48
28,0,60.97,119.91,4.03,10855.48
28,0,59.42,126.95,5.58,10855.48
28,0,59.86,124.94,5.14,10855.48
28,0,60.54,121.35,4.46,10855.48
28,0,60.65,120.13,4.35,10855.48
28,0,60.85,122.71,4.15,10855.48
28,0,63.68,104.97,1.32,10855.48
28,0,64.86,99.44,0.14,10855.48
28,0,63.49,106.69,1.51,10855.48
28,0,62.33,112.72,2.67,10855.48
28,0,59.93,124.51,5.07,10855.48
28,0,60.72,120.50,4.28,10855.48
28,0,62.12,113.37,2.88,10855.48
28,0,61.91,114.78,3.09,10855.48
28,0,61.56,116.34,3.44,10855.48
28,0,60.08,123.86,4.92,10855.48
28,0,59.33,127.15,5.67,10855.48
28,0,59.69,125.89,5.31,10855.48
28,0,61.82,114.92,3.18,10855.48
28,0,62.78,108.38,2.22,10855.48
28,0,67.37,76.37,-2.37,10855.48
28,0,67.88,46.35,-2.88,10855.48
28,0,65.11,53.69,-0.11,10855.48
28,0,62.05,89.27,2.95,10855.48
28,1,22.67,334.99,42.33,10855.48
28,1,38.68,220.23,26.32,10855.48
28,1,39.59,216.30,25.41,10855.48
28,1,39.78,215.42,25.22,10855.48
28,1,39.85,215.05,25.15,10855.48
28,1,39.89,214.86,25.11,10855.48
28,1,39.91,214.75,25.09,10855.48
28,1,39.93,214.67,25.07,10855.48
28,1,39.94,214.61,25.06,10855.48
28,1,39.95,214.57,25.05,10855.48
28,1,39.96,214.54,25.04,10855.48
28,1,39.96,214.52,25.04,10855.48
28,1,39.96,214.50,25.04,10855.48
28,1,40.17,213.40,24.83,10855.48
28,1,42.42,201.28,22.58,10855.48
28,1,62.25,95.67,2.75,10855.48
28,1,82.88,-83.92,-17.88,10855.48
28,1,83.80,-180.75,-18.80,10855.48
28,1,56.79,-15.50,8.21,10855.48
28,1,44.05,194.80,20.95,10855.48
28,1,41.01,209.50,23.99,10855.48
28,1,40.45,212.11,24.55,10855.48
28,1,40.29,212.86,24.71,10855.48
28,1,40.70,210.70,24.30,10855.48
28,1,42.22,203.56,22.78,10855.48
28,1,46.84,178.67,18.16,10855.48
28,1,56.11,131.75,8.89,10855.48
28,1,62.53,99.88,2.47,10855.48
28,1,65.26,85.90,-0.26,10855.48
28,1,62.83,100.09,2.17,10855.48
28,1,61.99,104.03,3.01,10855.48
28,1,59.30,117.86,5.70,10855.48
28,1,58.50,121.13,6.50,10855.48
28,1,61.04,106.55,3.96,10855.48
28,1,63.62,92.77,1.38,10855.48
28,1,75.74,-19.10,-10.74,10855.48
28,1,70.97,-62.46,-5.97,10855.48
28,1,57.00,40.18,8.00,10855.48
28,1,47.13,181.63,17.87,10855.48
28,1,46.28,182.79,18.72,10855.48
28,1,45.64,185.88,19.36,10855.48
28,1,45.76,185.19,19.24,10855.48
28,1,45.85,184.61,19.15,10855.48
28,1,46.98,178.43,18.02,10855.48
28,1,48.87,168.11,16.13,10855.48
28,1,54.18,142.46,10.82,10855.48
28,1,56.03,133.32,8.97,10855.48
28,1,56.22,132.23,8.78,10855.48
28,1,57.35,126.89,7.65,10855.48
28,1,56.48,133.03,8.52,10855.48
28,1,60.89,108.30,4.11,10855.48
28,1,64.41,90.36,0.59,10855.48
28,1,65.76,81.81,-0.76,10855.48
28,1,64.24,92.00,0.76,10855.48
28,1,61.82,103.57,3.18,10855.48
28,1,62.42,101.78,2.58,10855.48
28,1,61.45,106.61,3.55,10855.48
28,1,59.52,115.99,5.48,10855.48
28,1,58.29,121.69,6.71,10855.48
28,1,57.64,128.25,7.36,10855.48
28,1,64.08,92.22,0.92,10855.48
28,1,64.93,88.13,0.07,10855.48
28,1,64.60,90.65,0.40,10855.48
28,1,63.28,97.51,1.72,10855.48
28,1,59.55,116.40,5.45,10855.48
28,1,57.14,127.84,7.86,10855.48
28,1,57.15,127.91,7.85,10855.48
28,1,57.89,124.57,7.11,10855.48
28,1,60.73,109.33,4.27,10855.48
28,1,62.73,99.72,2.27,10855.48
28,1,62.16,102.20,2.84,10855.48
28,1,59.91,116.57,5.09,10855.48
28,1,59.88,114.21,5.12,10855.48
28,1,59.62,115.72,5.38,10855.48
28,1,58.32,121.99,6.68,10855.48
28,1,58.93,118.86,6.07,10855.48
28,1,60.45,111.09,4.55,10855.48
28,1,62.19,102.12,2.81,10855.48
28,1,61.64,105.02,3.36,10855.48
28,1,59.73,117.50,5.27,10855.48
28,1,60.52,111.11,4.48,10855.48
28,1,58.72,120.06,6.28,10855.48
28,1,57.47,126.57,7.53,10855.48
28,1,58.31,122.03,6.69,10855.48
28,1,59.82,114.29,5.18,10855.48
28,1,59.44,118.92,5.56,10855.48
28,1,62.85,99.10,2.15,10855.48
28,1,61.31,107.05,3.69,10855.48
28,1,61.23,107.61,3.77,10855.48
28,1,59.53,117.74,5.47,10855.48
28,1,59.02,118.83,5.98,10855.48
28,1,58.66,120.56,6.34,10855.48
28,1,57.69,125.03,7.31,10855.48
28,1,59.61,115.33,5.39,10855.48
28,1,60.89,108.71,4.11,10855.48
28,1,60.73,109.21,4.27,10855.48
28,1,60.99,108.82,4.01,10855.48
28,1,60.67,110.53,4.33,10855.48
28,1,58.03,125.65,6.97,10855.48
28,1,56.65,129.90,8.35,10855.48
28,1,58.49,120.67,6.51,10855.48
28,1,57.46,125.97,7.54,10855.48
28,1,59.90,111.80,5.10,10855.48
28,1,63.03,98.23,1.97,10855.48
28,1,63.00,98.48,2.00,10855.48
28,1,59.81,115.26,5.19,10855.48
28,1,58.36,121.97,6.64,10855.48
28,1,57.65,125.63,7.35,10855.48
28,1,55.80,134.86,9.20,10855.48
28,2,21.99,355.75,43.01,10855.48
28,2,38.57,224.46,26.43,10855.48
28,2,39.57,220.54,25.43,10855.48
28,2,39.85,219.29,25.15,10855.48
28,2,39.89,219.10,25.11,10855.48
28,2,39.91,218.98,25.09,10855.48
28,2,39.93,218.91,25.07,10855.48
28,2,39.94,218.85,25.06,10855.48
28,2,39.95,218.81,25.05,10855.48
28,2,39.95,218.78,25.05,10855.48
28,2,39.96,218.76,25.04,10855.48
28,2,39.96,218.74,25.04,10855.48
28,2,40.09,218.14,24.91,10855.48
28,2,41.32,211.53,23.68,10855.48
28,2,44.63,195.12,20.37,10855.48
28,2,48.54,174.33,16.46,10855.48
28,2,55.26,143.35,9.74,10855.48
28,2,64.86,93.11,0.14,10855.48
28,2,78.78,-62.35,-13.78,10855.48
28,2,75.19,-142.05,-10.19,10855.48
28,2,49.00,53.11,16.00,10855.48
28,2,42.64,206.58,22.36,10855.48
28,2,41.17,213.01,23.83,10855.48
28,2,41.13,213.06,23.87,10855.48
28,2,41.16,212.91,23.84,10855.48
28,2,41.70,209.66,23.30,10855.48
28,2,42.96,204.90,22.04,10855.48
28,2,50.67,164.56,14.33,10855.48
28,2,57.71,129.79,7.29,10855.48
28,2,61.67,112.01,3.33,10855.48
28,2,60.65,121.27,4.35,10855.48
28,2,59.13,123.78,5.87,10855.48
28,2,60.23,119.51,4.77,10855.48
28,2,62.83,106.53,2.17,10855.48
28,2,66.29,85.71,-1.29,10855.48
28,2,68.55,44.59,-3.55,10855.48
28,2,70.72,-13.18,-5.72,10855.48
28,2,59.86,38.13,5.14,10855.48
28,2,50.99,165.11,14.01,10855.48
28,2,49.79,171.04,15.21,10855.48
28,2,49.87,170.44,15.13,10855.48
28,2,49.83,170.66,15.17,10855.48
28,2,49.64,171.36,15.36,10855.48
28,2,51.67,160.61,13.33,10855.48
28,2,56.85,135.39,8.15,10855.48
28,2,60.32,119.87,4.68,10855.48
28,2,59.74,125.82,5.26,10855.48
28,2,61.86,111.66,3.14,10855.48
28,2,60.05,120.20,4.95,10855.48
28,2,60.25,119.87,4.75,10855.48
28,2,60.32,119.37,4.68,10855.48
28,2,61.90,110.97,3.10,10855.48
28,2,64.47,98.21,0.53,10855.48
28,2,65.35,93.29,-0.35,10855.48
28,2,65.18,91.27,-0.18,10855.48
28,2,62.32,109.91,2.68,10855.48
28,2,59.61,122.63,5.39,10855.48
28,2,58.23,129.38,6.77,10855.48
28,2,59.49,123.38,5.51,10855.48
28,2,60.75,116.52,4.25,10855.48
28,2,62.19,107.58,2.81,10855.48
28,2,66.87,80.96,-1.87,10855.48
28,2,66.50,79.54,-1.50,10855.48
28,2,63.99,101.65,1.01,10855.48
28,2,63.62,103.62,1.38,10855.48
28,2,61.28,114.58,3.72,10855.48
28,2,59.92,120.40,5.08,10855.48
28,2,61.15,115.06,3.85,10855.48
28,2,60.62,121.24,4.38,10855.48
28,2,62.89,103.59,2.11,10855.48
28,2,66.14,85.20,-1.14,10855.48
28,2,66.10,76.09,-1.10,10855.48
28,2,64.17,82.85,0.83,10855.48
28,2,62.06,105.81,2.94,10855.48
28,2,59.49,123.15,5.51,10855.48
28,2,60.08,120.32,4.92,10855.48
28,2,61.34,114.16,3.66,10855.48
28,2,60.74,120.50,4.26,10855.48
28,2,61.89,109.18,3.11,10855.48
28,2,61.22,114.69,3.78,10855.48
28,2,62.21,109.51,2.79,10855.48
28,2,63.25,105.04,1.75,10855.48
28,2,62.90,106.50,2.10,10855.48
28,2,65.37,93.54,-0.37,10855.48
28,2,67.13,70.02,-2.13,10855.48
28,2,65.56,62.68,-0.56,10855.48
28,2,64.65,70.20,0.35,10855.48
28,2,64.15,79.41,0.85,10855.48
28,2,63.54,93.91,1.46,10855.48
28,2,62.59,108.66,2.41,10855.48
28,2,61.41,114.14,3.59,10855.48
28,2,59.73,122.82,5.27,10855.48
28,2,57.89,131.33,7.11,10855.48
28,2,57.58,132.31,7.42,10855.48
28,2,59.45,122.75,5.55,10855.48
28,2,61.84,111.78,3.16,10855.48
28,2,60.57,121.08,4.43,10855.48
28,2,65.99,87.94,-0.99,10855.48
28,2,70.39,45.85,-5.39,10855.48
28,2,64.14,64.52,0.86,10855.48
28,2,60.96,108.97,4.04,10855.48
28,2,58.39,131.66,6.61,10855.48
28,2,61.01,112.66,3.99,10855.48
28,2,63.53,103.62,1.47,10855.48
28,2,63.81,102.72,1.19,10855.48
28,2,63.17,105.92,1.83,10855.48
28,2,62.92,106.82,2.08,10855.48
28,2,61.77,113.97,3.23,10855.48
28,3,20.67,298.04,44.33,10855.48
28,3,38.21,218.07,26.79,10855.48
28,3,39.52,211.53,25.48,10855.48
28,3,39.75,210.37,25.25,10855.48
28,3,39.84,209.94,25.16,10855.48
28,3,39.88,209.72,25.12,10855.48
28,3,39.91,209.58,25.09,10855.48
28,3,39.93,209.50,25.07,10855.48
28,3,39.94,209.44,25.06,10855.48
28,3,39.95,209.39,25.05,10855.48
28,3,39.95,209.36,25.05,10855.48
28,3,39.96,209.33,25.04,10855.48
28,3,39.96,209.31,25.04,10855.48
28,3,39.97,209.29,25.03,10855.48
28,3,40.09,208.65,24.91,10855.48
28,3,43.43,191.85,21.57,10855.48
28,3,50.77,155.01,14.23,10855.48
28,3,50.58,156.06,14.42,10855.48
28,3,52.28,147.43,12.72,10855.48
28,3,59.47,111.32,5.53,10855.48
28,3,68.21,61.14,-3.21,10855.48
28,3,75.29,-43.86,-10.29,10855.48
28,3,73.75,-120.38,-8.75,10855.48
28,3,59.00,-32.10,6.00,10855.48
